"SiteSeries_ID","SSCode","BGCName","BEC_Region","BGC_Zone","SubzVarPh","BGC_Subzone","BGC_Variant","BGC_Phase","SiteSeries","SSPhase","SSVariation","Seral","SiteSeriesDescription","PlantAssociation","Comments","Ref_ID","AddedDate","ExpiredDate","O_SS_ID","MergedBGC_SS","BECSuballiance","BECAlliance","MissingNpeNa","TransferID","Flag"
866.00,"03","MS  dk","NEL","MS","dk","dk","","","03","","","","Pl - Juniper - Pinegrass","","",7.00,10/11/2000 0:00:00,,866.00,"MS  dk   /03","","","",,0
867.00,"04","MS  dk","NEL","MS","dk","dk","","","04","","","","Pl - Oregon-grape - Pinegrass","","",7.00,10/11/2000 0:00:00,,867.00,"MS  dk   /04","","","",,0
868.00,"05","MS  dk","NEL","MS","dk","dk","","","05","","","","Sxw - Soopolallie - Snowberry","","",7.00,10/11/2000 0:00:00,,868.00,"MS  dk   /05","","","",,0
869.00,"06","MS  dk","NEL","MS","dk","dk","","","06","","","","Sxw - Dogwood - Horsetail","","",7.00,10/11/2000 0:00:00,,869.00,"MS  dk   /06","","","",,0
870.00,"07","MS  dk","NEL","MS","dk","dk","","","07","","","","Sxw - Scrub birch - Sedge","","",7.00,10/11/2000 0:00:00,,870.00,"MS  dk   /07","","","",,0
871.00,"01","MS  dm 1","NEL","MS","dm1","dm","1","","01","","","","Sxw - Falsebox - Feathermoss","","",7.00,10/11/2000 0:00:00,,871.00,"MS  dm 1 /01","Piceene-Paximyr-Vaccmem-Orthsec","Piceene-Vaccmem-Orthsec-Pleusch","npe",,0
872.00,"02","MS  dm 1","NEL","MS","dm1","dm","1","","02","","","","Fd - Penstemon - Pinegrass","","",7.00,10/11/2000 0:00:00,,872.00,"MS  dm 1 /02","","Pseumen-Junicom","",,0
873.00,"03","MS  dm 1","NEL","MS","dm1","dm","1","","03","","","","Pl - Grouseberry - Cladonia","","",7.00,10/11/2000 0:00:00,,873.00,"MS  dm 1 /03","","Pinucon-Vaccsco","",,0
874.00,"04","MS  dm 1","NEL","MS","dm1","dm","1","","04","","","","Pl - Pinegrass - Kinnikinnick","","",7.00,10/11/2000 0:00:00,,874.00,"MS  dm 1 /04","Pinucon-Vaccsco-Calarub","Pinucon-Calarub-Vaccsco","",,0
875.00,"05","MS  dm 1","NEL","MS","dm1","dm","1","","05","","","","Sxw - Trapper's tea - Grouseberry","","",7.00,10/11/2000 0:00:00,,875.00,"MS  dm 1 /05","","Piceene-Ledugla-Vaccsco","",,0
876.00,"06","MS  dm 1","NEL","MS","dm1","dm","1","","06","","","","Sxw - Gooseberry","","",7.00,10/11/2000 0:00:00,,876.00,"MS  dm 1 /06","","Piceene-Ledugla-Vaccsco","",,0
877.00,"07","MS  dm 1","NEL","MS","dm1","dm","1","","07","","","","Sxw - Trapper's tea - Horsetail","","",7.00,10/11/2000 0:00:00,,877.00,"MS  dm 1 /07","Piceene-Ribelac","Piceene-Ribelac","",,0
878.00,"08","MS  dm 1","NEL","MS","dm1","dm","1","","08","","","","Sxw - Gooseberry - Oak fern","","",7.00,10/11/2000 0:00:00,,878.00,"MS  dm 1 /08","Piceene-Gymndry","Piceene-Gymndry","",,0
879.00,"09","MS  dm 1","NEL","MS","dm1","dm","1","","09","","","","Willow - Sedge","","",7.00,10/11/2000 0:00:00,,879.00,"MS  dm 1 /09","Piceene-Equiset-Aulapal","Piceene-Equiset","",,0
880.00,"01","PP  dh 1","NEL","PP","dh1","dh","1","","01","","","","Py - Bluebunch wheatgrass - Junegrass","","",7.00,10/11/2000 0:00:00,,880.00,"PP  dh 1 /01","","","",,0
881.00,"02","PP  dh 1","NEL","PP","dh1","dh","1","","02","","","","Selaginella - Bluebunch wheatgrass - Blue-eyed Mary","","",7.00,10/11/2000 0:00:00,,881.00,"PP  dh 1 /02","","","",,0
882.00,"03","PP  dh 1","NEL","PP","dh1","dh","1","","03","","","","Bluebunch wheatgrass - Balsamroot","","",7.00,10/11/2000 0:00:00,,882.00,"PP  dh 1 /03","","","",,0
883.00,"04","PP  dh 1","NEL","PP","dh1","dh","1","","04","","","","FdPy - Ninebark","","",7.00,10/11/2000 0:00:00,,883.00,"PP  dh 1 /04","","","",,0
884.00,"05","PP  dh 1","NEL","PP","dh1","dh","1","","05","","","","PyAct - Snowberry - Kentucky bluegrass","","",7.00,10/11/2000 0:00:00,,884.00,"PP  dh 1 /05","","","",,0
885.00,"06","PP  dh 1","NEL","PP","dh1","dh","1","","06","","","","AtAct - Snowberry - Horsetail","","",7.00,10/11/2000 0:00:00,,885.00,"PP  dh 1 /06","","","",,0
886.00,"01","PP  dh 2","NEL","PP","dh2","dh","2","","01","","","","Py - Bluebunch wheatgrass - Junegrass","","",7.00,10/11/2000 0:00:00,,886.00,"PP  dh 2 /01","","","",,0
887.00,"02","PP  dh 2","NEL","PP","dh2","dh","2","","02","","","","Bluebunch wheatgrass - Junegrass","","",7.00,10/11/2000 0:00:00,,887.00,"PP  dh 2 /02","","","NA",,0
888.00,"02a","PP  dh 2","NEL","PP","dh2","dh","2","","02","a","","","Bluebunch wheatgrass - Junegrass, X-SX","","",7.00,10/11/2000 0:00:00,,888.00,"PP  dh 2 /02a","","","",,0
889.00,"02b","PP  dh 2","NEL","PP","dh2","dh","2","","02","b","","","Bluebunch wheatgrass - Junegrass, SM-M","","",7.00,10/11/2000 0:00:00,,889.00,"PP  dh 2 /02b","","","",,0
890.00,"03","PP  dh 2","NEL","PP","dh2","dh","2","","03","","","","PyAt - Rose - Solomon's-seal","","",7.00,10/11/2000 0:00:00,,890.00,"PP  dh 2 /03","","","",,0
891.00,"04","PP  dh 2","NEL","PP","dh2","dh","2","","04","","","","Act - Dogwood - Nootka rose","","",7.00,10/11/2000 0:00:00,,891.00,"PP  dh 2 /04","","","",,0
952.00,"01","ESSFmc","PG","ESSF","mc","mc","","","01","","","","Bl - Huckleberry - Leafy liverwort","","",8.00,10/11/2000 0:00:00,,952.00,"ESSFmc   /01","Abielas-Vaccmem-Pleusch","Abielas-Vaccmem","",,0
953.00,"01a","ESSFmc","PG","ESSF","mc","mc","","","01","a","","","Bl - Huckleberry - Leafy liverwort, Medium-textured","","",8.00,10/11/2000 0:00:00,,953.00,"ESSFmc   /01a","","","",,0
954.00,"01b","ESSFmc","PG","ESSF","mc","mc","","","01","b","","","Bl - Huckleberry - Leafy liverwort, Fine-textured","","",8.00,10/11/2000 0:00:00,,954.00,"ESSFmc   /01b","","","",,0
955.00,"02","ESSFmc","PG","ESSF","mc","mc","","","02","","","","BlPl - Juniper - Cladonia","","",8.00,10/11/2000 0:00:00,,955.00,"ESSFmc   /02","Abielas-Cladoni","Abielas-Cladoni","",,0
956.00,"03","ESSFmc","PG","ESSF","mc","mc","","","03","","","","Bl - Huckleberry - Crowberry","","",8.00,10/11/2000 0:00:00,,956.00,"ESSFmc   /03","Abielas-Vaccmem","Abielas-Vaccmem","",,0
957.00,"04","ESSFmc","PG","ESSF","mc","mc","","","04","","","","Bl - Huckleberry - Heron's-bill","","",8.00,10/11/2000 0:00:00,,957.00,"ESSFmc   /04","Abielas-Vaccmem-Pleusch","Abielas-Vaccmem","",,0
958.00,"05","ESSFmc","PG","ESSF","mc","mc","","","05","","","","Bl - Huckleberry - Thimbleberry","","",8.00,10/11/2000 0:00:00,,958.00,"ESSFmc   /05","Abielas-Vaccmem-Pleusch","Abielas-Vaccmem","",,0
959.00,"06","ESSFmc","PG","ESSF","mc","mc","","","06","","","","Bl - Oak fern - Heron's-bill","","",8.00,10/11/2000 0:00:00,,959.00,"ESSFmc   /06","Abielas-Menzfer-Gymndry","Abielas-Gymndry","",,0
960.00,"07","ESSFmc","PG","ESSF","mc","mc","","","07","","","","Bl - Devil's club - Lady fern","","",8.00,10/11/2000 0:00:00,,960.00,"ESSFmc   /07","","Abielas-Oplohor","",,0
961.00,"08","ESSFmc","PG","ESSF","mc","mc","","","08","","","","Bl - Valerian - Sickle moss","","",8.00,10/11/2000 0:00:00,,961.00,"ESSFmc   /08","Abielas-Valesit-Strepto","Abielas-Valesit","",,0
962.00,"09","ESSFmc","PG","ESSF","mc","mc","","","09","","","","Bl - Horsetail - Glow moss","","",8.00,10/11/2000 0:00:00,,962.00,"ESSFmc   /09","Abielas-Equiset","Abielas-Equiset","",,0
963.00,"10","ESSFmc","PG","ESSF","mc","mc","","","10","","","","Bl - Horsetail - Leafy moss","","",8.00,10/11/2000 0:00:00,,963.00,"ESSFmc   /10","Abielas-Gymndry-Equiset","Abielas-Equiset","",,0
964.00,"31","ESSFmc","PG","ESSF","mc","mc","","","31","","","","Non-forested wetland","","",8.00,10/11/2000 0:00:00,,964.00,"ESSFmc   /31","","","npe",,0
965.00,"51","ESSFmc","PG","ESSF","mc","mc","","","51","","","","Avalanche track","","",8.00,10/11/2000 0:00:00,,965.00,"ESSFmc   /51","","","npe",,0
966.00,"01","ESSFmm 1","PG","ESSF","mm1","mm","1","","01","","","","Bl - Azalea - Gooseberry","","",13.00,10/11/2000 0:00:00,,966.00,"ESSFmm 1 /01","Abielas-Menzfer-Vaccmem","Abielas-Menzfer-Vaccmem","missing",,0
967.00,"02","ESSFmm 1","PG","ESSF","mm1","mm","1","","02","","","","Bl - Huckleberry - Feathermoss","","",13.00,10/11/2000 0:00:00,,967.00,"ESSFmm 1 /02","Abielas-Vaccmem-Pleusch","Abielas-Vaccmem","missing",,0
968.00,"03","ESSFmm 1","PG","ESSF","mm1","mm","1","","03","","","","BlPl - Cladina","","",13.00,10/11/2000 0:00:00,,968.00,"ESSFmm 1 /03","Abielas-Cladoni","Abielas-Cladoni","missing",,0
969.00,"04","ESSFmm 1","PG","ESSF","mm1","mm","1","","04","","","","Bl - Azalea - Rhododendron","","",13.00,10/11/2000 0:00:00,,969.00,"ESSFmm 1 /04","Abielas-Menzfer-Vaccmem","Abielas-Menzfer-Vaccmem","missing",,0
970.00,"05","ESSFmm 1","PG","ESSF","mm1","mm","1","","05","","","","Bl - Oak fern - Bramble","","",13.00,10/11/2000 0:00:00,,970.00,"ESSFmm 1 /05","Abielas-Menzfer-Gymndry","Abielas-Gymndry","missing",,0
971.00,"06","ESSFmm 1","PG","ESSF","mm1","mm","1","","06","","","","Bl - Devil's club - Lady fern","","",13.00,10/11/2000 0:00:00,,971.00,"ESSFmm 1 /06","","Abielas-Oplohor","missing",,0
972.00,"07","ESSFmm 1","PG","ESSF","mm1","mm","1","","07","","","","Bl - Labrador tea - Horsetail","","",13.00,10/11/2000 0:00:00,,972.00,"ESSFmm 1 /07","","","missing",,0
973.00,"01","ESSFmv 1","PG","ESSF","mv1","mv","1","","01","","","","Bl - Rhododendron - Feathermoss","","",9.00,10/11/2000 0:00:00,,973.00,"ESSFmv 1 /01","Abielas-Rhodalb-Ptilcri","Abielas-Rhodalb-Vaccmem","NA",,0
974.00,"02","ESSFmv 1","PG","ESSF","mv1","mv","1","","02","","","","Pl - Huckleberry - Cladonia","","",9.00,10/11/2000 0:00:00,,974.00,"ESSFmv 1 /02","Abielas-Pleusch-Cladoni","Abielas-Cladoni","NA",,0
975.00,"03","ESSFmv 1","PG","ESSF","mv1","mv","1","","03","","","","Bl - Huckleberry - Feathermoss","","",9.00,10/11/2000 0:00:00,,975.00,"ESSFmv 1 /03","Abielas-Vaccmem-Pleusch","Abielas-Vaccmem","NA",,0
976.00,"04","ESSFmv 1","PG","ESSF","mv1","mv","1","","04","","","","Bl - Huckleberry - Gooseberry","","",9.00,10/11/2000 0:00:00,,976.00,"ESSFmv 1 /04","Abielas-Vaccmem-Pleusch","Abielas-Vaccmem","NA",,0
977.00,"05","ESSFmv 1","PG","ESSF","mv1","mv","1","","05","","","","Bl - Horsetail - Glow moss","","",9.00,10/11/2000 0:00:00,,977.00,"ESSFmv 1 /05","Abielas-Equiset","Abielas-Equiset","NA",,0
978.00,"01","ESSFmv 2","PG","ESSF","mv2","mv","2","","01","","","","Bl - Rhododendron - Feathermoss","","",10.00,10/11/2000 0:00:00,,978.00,"ESSFmv 2 /01","Abielas-Rhodalb-Ptilcri","Abielas-Rhodalb-Vaccmem","",,0
979.00,"02","ESSFmv 2","PG","ESSF","mv2","mv","2","","02","","","","Bl - Lingonberry","","",10.00,10/11/2000 0:00:00,,979.00,"ESSFmv 2 /02","Abielas-Rhodalb-Ptilcri","Abielas-Rhodalb-Vaccmem","",,0
980.00,"03","ESSFmv 2","PG","ESSF","mv2","mv","2","","03","","","","BlSb - Labrador tea","","",10.00,10/11/2000 0:00:00,,980.00,"ESSFmv 2 /03","","Abielas-Picemar-Ledugro","",,0
981.00,"04","ESSFmv 2","PG","ESSF","mv2","mv","2","","04","","","","Bl - Oak fern - Knight's plume","","",10.00,10/11/2000 0:00:00,,981.00,"ESSFmv 2 /04","Abielas-Rhodalb-Gymndry","Abielas-Gymndry","",,0
982.00,"05","ESSFmv 2","PG","ESSF","mv2","mv","2","","05","","","","Bl - Devil's club - Rhododendron","","",10.00,10/11/2000 0:00:00,,982.00,"ESSFmv 2 /05","","","",,0
983.00,"06","ESSFmv 2","PG","ESSF","mv2","mv","2","","06","","","","Bl - Alder - Horsetail","","",10.00,10/11/2000 0:00:00,,983.00,"ESSFmv 2 /06","Abielas-Equiset","Abielas-Equiset","npe",,0
984.00,"01","ESSFmv 3","PG","ESSF","mv3","mv","3","","01","","","","Bl - Rhododendron - Feathermoss","","",16.00,10/11/2000 0:00:00,,984.00,"ESSFmv 3 /01","Abielas-Rhodalb-Ptilcri","Abielas-Rhodalb-Vaccmem","missing",,0
985.00,"02","ESSFmv 3","PG","ESSF","mv3","mv","3","","02","","","","BlPl - Crowberry - Cladina","","",16.00,10/11/2000 0:00:00,,985.00,"ESSFmv 3 /02","Abielas-Pleusch-Cladoni","Abielas-Cladoni","missing",,0
986.00,"03","ESSFmv 3","PG","ESSF","mv3","mv","3","","03","","","","BlSb - Labrador tea","","",16.00,10/11/2000 0:00:00,,986.00,"ESSFmv 3 /03","","Abielas-Picemar-Ledugro","missing",,0
987.00,"04","ESSFmv 3","PG","ESSF","mv3","mv","3","","04","","","","Bl - Oak fern - Knight's plume","","",16.00,10/11/2000 0:00:00,,987.00,"ESSFmv 3 /04","Abielas-Rhodalb-Gymndry","Abielas-Gymndry","missing",,0
988.00,"05","ESSFmv 3","PG","ESSF","mv3","mv","3","","05","","","","Bl - Devil's club - Rhododendron","","",16.00,10/11/2000 0:00:00,,988.00,"ESSFmv 3 /05","","Abielas-Oplohor","missing",,0
989.00,"06","ESSFmv 3","PG","ESSF","mv3","mv","3","","06","","","","Sxw - Huckleberry - Highbush-cranberry","","",16.00,10/11/2000 0:00:00,,989.00,"ESSFmv 3 /06","Piceene-Vaccmem","Piceene-Vaccmem","missing",,0
990.00,"07","ESSFmv 3","PG","ESSF","mv3","mv","3","","07","","","","Bl - Horsetail - Feathermoss","","",16.00,10/11/2000 0:00:00,,990.00,"ESSFmv 3 /07","Abielas-Gymndry-Equiset","Abielas-Equiset","missing",,0
991.00,"01","ESSFmv 4","PG","ESSF","mv4","mv","4","","01","","","","Bl - Rhododendron - Feathermoss","","",10.00,10/11/2000 0:00:00,,991.00,"ESSFmv 4 /01","Abielas-Rhodalb-Ptilcri","Abielas-Rhodalb-Vaccmem","",,0
992.00,"02","ESSFmv 4","PG","ESSF","mv4","mv","4","","02","","","","BlPl - Crowberry - Cladina","","",10.00,10/11/2000 0:00:00,,992.00,"ESSFmv 4 /02","Abielas-Pleusch-Cladoni","Abielas-Cladoni","",,0
993.00,"03","ESSFmv 4","PG","ESSF","mv4","mv","4","","03","","","","BlSb - Labrador tea","","",10.00,10/11/2000 0:00:00,,993.00,"ESSFmv 4 /03","","Abielas-Picemar-Ledugro","",,0
994.00,"04","ESSFmv 4","PG","ESSF","mv4","mv","4","","04","","","","Bl - Rhododendron - Horsetail","","",10.00,10/11/2000 0:00:00,,994.00,"ESSFmv 4 /04","Abielas-Rhodalb-Ptilcri","Abielas-Rhodalb-Vaccmem","",,0
995.00,"05","ESSFmv 4","PG","ESSF","mv4","mv","4","","05","","","","Bl - Alder - Horsetail","","",10.00,10/11/2000 0:00:00,,995.00,"ESSFmv 4 /05","Abielas-Equiset","Abielas-Equiset","",,0
996.00,"01","ESSFwc 2","PG","ESSF","wc2","wc","2","","01","","","","Bl - Azalea - Oak fern","","",13.00,10/11/2000 0:00:00,,996.00,"ESSFwc 2 /01","Abielas-Rhodalb-Gymndry","Abielas-Gymndry","missing",,0
997.00,"02","ESSFwc 2","PG","ESSF","wc2","wc","2","","02","","","","Pl - Huckleberry - Cladonia","","",13.00,10/11/2000 0:00:00,,997.00,"ESSFwc 2 /02","Abielas-Vaccmem","Abielas-Vaccmem","missing",,0
998.00,"03","ESSFwc 2","PG","ESSF","wc2","wc","2","","03","","","","Bl - Huckleberry - Arnica","","",13.00,10/11/2000 0:00:00,,998.00,"ESSFwc 2 /03","Abielas-Rhodalb-Vaccmem","Abielas-Rhodalb-Vaccmem","missing",,0
999.00,"04","ESSFwc 2","PG","ESSF","wc2","wc","2","","04","","","","Bl - Rhododendron - Heron's-bill","","",13.00,10/11/2000 0:00:00,,999.00,"ESSFwc 2 /04","Abielas-Gymndry","Abielas-Gymndry","missing",,0
1000.00,"05","ESSFwc 2","PG","ESSF","wc2","wc","2","","05","","","","Bl - Azalea - Feathermoss","","",13.00,10/11/2000 0:00:00,,1000.00,"ESSFwc 2 /05","","Abielas-Oplohor","missing",,0
1001.00,"06","ESSFwc 2","PG","ESSF","wc2","wc","2","","06","","","","Bl - Valerian - Oak fern","","",13.00,10/11/2000 0:00:00,,1001.00,"ESSFwc 2 /06","Abielas-Gymndry","Abielas-Gymndry","missing",,0
1002.00,"07","ESSFwc 2","PG","ESSF","wc2","wc","2","","07","","","","Bl - Devil's club - Lady fern","","",13.00,10/11/2000 0:00:00,,1002.00,"ESSFwc 2 /07","Abielas-Valesit-Strepto","Abielas-Valesit","missing",,0
1003.00,"08","ESSFwc 2","PG","ESSF","wc2","wc","2","","08","","","","Bl - Horsetail - Sphagnum","","",13.00,10/11/2000 0:00:00,,1003.00,"ESSFwc 2 /08","","Pinucon-Carepau-Sphagnu","missing",,0
1004.00,"09","ESSFwc 2","PG","ESSF","wc2","wc","2","","09","","","","Pl - Dwarf blueberry - Sphagnum","","",13.00,10/11/2000 0:00:00,,1004.00,"ESSFwc 2 /09","Abielas-Gymndry-Equiset","Abielas-Equiset","missing",,0
1005.00,"10","ESSFwc 2","PG","ESSF","wc2","wc","2","","10","","","","Sedge - Sphagnum","","",13.00,10/11/2000 0:00:00,,1005.00,"ESSFwc 2 /10","Abielas-Calacan-Equiset","Abielas-Equiset","missing",,0
1006.00,"01","ESSFwc 3","PG","ESSF","wc3","wc","3","","01","","","","Bl - Rhododendron - Oak fern","","",10.00,10/11/2000 0:00:00,,1006.00,"ESSFwc 3 /01","Abielas-Rhodalb-Gymndry","Abielas-Gymndry","",,0
1007.00,"02","ESSFwc 3","PG","ESSF","wc3","wc","3","","02","","","","Bl - Rhododendron - Queen's cup","","",10.00,10/11/2000 0:00:00,,1007.00,"ESSFwc 3 /02","Abielas-Rhodalb-Vaccmem","Abielas-Rhodalb-Vaccmem","npe",,0
1008.00,"03","ESSFwc 3","PG","ESSF","wc3","wc","3","","03","","","","Bl - Globeflower - Horsetail","","",10.00,10/11/2000 0:00:00,,1008.00,"ESSFwc 3 /03","Abielas-Valesit-Strepto","Abielas-Valesit","npe",,0
1009.00,"01","ESSFwk 1","PG","ESSF","wk1","wk","1","","01","","","","Bl - Oak fern - Brachythecium","","",23.00,10/11/2000 0:00:00,,1009.00,"ESSFwk 1 /01","Abielas-Rhodalb-Gymndry","Abielas-Gymndry","missing",,0
1010.00,"02","ESSFwk 1","PG","ESSF","wk1","wk","1","","02","","","","Bl - Huckleberry - Feathermoss","","",23.00,10/11/2000 0:00:00,,1010.00,"ESSFwk 1 /02","Abielas-Vaccmem-Pleusch","Abielas-Vaccmem","missing",,0
1011.00,"03","ESSFwk 1","PG","ESSF","wk1","wk","1","","03","","","","Bl - Oak fern - Knight's plume","","",23.00,10/11/2000 0:00:00,,1011.00,"ESSFwk 1 /03","Abielas-Rhodalb-Gymndry","Abielas-Gymndry","missing",,0
1012.00,"04","ESSFwk 1","PG","ESSF","wk1","wk","1","","04","","","","Bl - Twinberry - Lady fern","","",23.00,10/11/2000 0:00:00,,1012.00,"ESSFwk 1 /04","Abielas-Gymndry","Abielas-Gymndry","missing",,0
1013.00,"05","ESSFwk 1","PG","ESSF","wk1","wk","1","","05","","","","Bl - Devil's club - Lady fern","","",23.00,10/11/2000 0:00:00,,1013.00,"ESSFwk 1 /05","","Abielas-Oplohor","missing",,0
1014.00,"06","ESSFwk 1","PG","ESSF","wk1","wk","1","","06","","","","Bl - Horsetail - Sphagnum","","",23.00,10/11/2000 0:00:00,,1014.00,"ESSFwk 1 /06","Abielas-Equiset","Abielas-Equiset","missing",,0
1015.00,"07","ESSFwk 1","PG","ESSF","wk1","wk","1","","07","","","","Bl - Lady fern - Horsetail","","",23.00,10/11/2000 0:00:00,,1015.00,"ESSFwk 1 /07","Abielas-Gymndry-Equiset","Abielas-Equiset","missing",,0
1016.00,"08","ESSFwk 1","PG","ESSF","wk1","wk","1","","08","","","","Scrub birch - Sedge - Sphagnum","","",,10/11/2000 0:00:00,"37996",1016.00,"ESSFwk 1 /08","","","missing",,0
1017.00,"09","ESSFwk 1","PG","ESSF","wk1","wk","1","","09","","","","Alder - Lady fern","","",,10/11/2000 0:00:00,"37996",1017.00,"ESSFwk 1 /09","","","missing",,0
1018.00,"01","ESSFwk 2","PG","ESSF","wk2","wk","2","","01","","","","Bl - Oak fern - Knight's plume","","",10.00,10/11/2000 0:00:00,,1018.00,"ESSFwk 2 /01","Abielas-Rhodalb-Gymndry","Abielas-Gymndry","",,0
1019.00,"02","ESSFwk 2","PG","ESSF","wk2","wk","2","","02","","","","Bl - Oak fern - Sarsaparilla","","",10.00,10/11/2000 0:00:00,,1019.00,"ESSFwk 2 /02","Abielas-Rhodalb-Gymndry","Abielas-Gymndry","",,0
1020.00,"03","ESSFwk 2","PG","ESSF","wk2","wk","2","","03","","","","Bl - Oak fern - Bluebells","","",10.00,10/11/2000 0:00:00,,1020.00,"ESSFwk 2 /03","Abielas-Rhodalb-Gymndry","Abielas-Gymndry","",,0
1021.00,"04","ESSFwk 2","PG","ESSF","wk2","wk","2","","04","","","","Bl - Devil's club - Rhododendron","","",10.00,10/11/2000 0:00:00,,1021.00,"ESSFwk 2 /04","","Abielas-Oplohor","",,0
1022.00,"05","ESSFwk 2","PG","ESSF","wk2","wk","2","","05","","","","Bl - Rhododendron - Lady fern","","",10.00,10/11/2000 0:00:00,,1022.00,"ESSFwk 2 /05","Abielas-Gymndry","Abielas-Gymndry","",,0
1023.00,"06","ESSFwk 2","PG","ESSF","wk2","wk","2","","06","","","","Bl - Horsetail - Sphagnum","","",10.00,10/11/2000 0:00:00,,1023.00,"ESSFwk 2 /06","Abielas-Gymndry-Equiset","Abielas-Equiset","",,0
1024.00,"31","ESSFwk 2","PG","ESSF","wk2","wk","2","","31","","","","Non-forested bog","","",10.00,10/11/2000 0:00:00,,1024.00,"ESSFwk 2 /31","","","",,0
1025.00,"01","ESSFwv","PG","ESSF","wv","wv","","","01","","","","BlHm - Azalea","","",8.00,10/11/2000 0:00:00,,1025.00,"ESSFwv   /01","Abielas-Menzfer-Vaccmem","Abielas-Menzfer-Vaccmem","",,0
1026.00,"02","ESSFwv","PG","ESSF","wv","wv","","","02","","","","BlPl - Cladonia","","",8.00,10/11/2000 0:00:00,,1026.00,"ESSFwv   /02","","","",,0
1027.00,"03","ESSFwv","PG","ESSF","wv","wv","","","03","","","","BlHm - Feathermoss","","",8.00,10/11/2000 0:00:00,,1027.00,"ESSFwv   /03","Abielas-Menzfer-Vaccmem","Abielas-Menzfer-Vaccmem","",,0
1028.00,"04","ESSFwv","PG","ESSF","wv","wv","","","04","","","","BlHm - Heron's-bill","","",8.00,10/11/2000 0:00:00,,1028.00,"ESSFwv   /04","Abielas-Menzfer-Vaccmem","Abielas-Menzfer-Vaccmem","",,0
1029.00,"05","ESSFwv","PG","ESSF","wv","wv","","","05","","","","Bl - Oak fern - Heron's-bill","","",8.00,10/11/2000 0:00:00,,1029.00,"ESSFwv   /05","Abielas-Menzfer-Gymndry","Abielas-Gymndry","",,0
1030.00,"06","ESSFwv","PG","ESSF","wv","wv","","","06","","","","Bl - Devil's club - Lady fern","","",8.00,10/11/2000 0:00:00,,1030.00,"ESSFwv   /06","","Abielas-Oplohor","",,0
1031.00,"07","ESSFwv","PG","ESSF","wv","wv","","","07","","","","Bl - Valerian - Sickle moss","","",8.00,10/11/2000 0:00:00,,1031.00,"ESSFwv   /07","Abielas-Valesit-Strepto","Abielas-Valesit","",,0
1032.00,"08","ESSFwv","PG","ESSF","wv","wv","","","08","","","","Bl - Horsetail - Glow moss","","",8.00,10/11/2000 0:00:00,,1032.00,"ESSFwv   /08","Abielas-Equiset","Abielas-Equiset","NA",,0
1033.00,"09","ESSFwv","PG","ESSF","wv","wv","","","09","","","","Bl - Lady fern - Horsetail","","",8.00,10/11/2000 0:00:00,,1033.00,"ESSFwv   /09","Abielas-Gymndry-Equiset","Abielas-Equiset","",,0
1034.00,"31","ESSFwv","PG","ESSF","wv","wv","","","31","","","","Non-forested wetland","","",8.00,10/11/2000 0:00:00,,1034.00,"ESSFwv   /31","","","npe",,0
1035.00,"51","ESSFwv","PG","ESSF","wv","wv","","","51","","","","Avalanche track","","",8.00,10/11/2000 0:00:00,,1035.00,"ESSFwv   /51","","","npe",,0
1036.00,"01","ICH mm","PG","ICH","mm","mm","","","01","","","","HwCw - Spruce - Step moss","","",13.00,10/11/2000 0:00:00,,1036.00,"ICH mm   /01","","Tsughet-Thujpli-Hylospl","missing",,0
1037.00,"02","ICH mm","PG","ICH","mm","mm","","","02","","","","CwSxw - Soopolallie","","",13.00,10/11/2000 0:00:00,,1037.00,"ICH mm   /02","","Thujpli-Piceene-Paximyr","missing",,0
1038.00,"03","ICH mm","PG","ICH","mm","mm","","","03","","","","HwCw - Step moss","","",13.00,10/11/2000 0:00:00,,1038.00,"ICH mm   /03","","Tsughet-Thujpli-Hylospl","missing",,0
1039.00,"04","ICH mm","PG","ICH","mm","mm","","","04","","","","CwHw - Oak fern","","",13.00,10/11/2000 0:00:00,,1039.00,"ICH mm   /04","","Thujpli-Tsughet-Gymndry","missing",,0
1040.00,"05","ICH mm","PG","ICH","mm","mm","","","05","","","","CwHw - Devil's club - Oak fern","","",13.00,10/11/2000 0:00:00,,1040.00,"ICH mm   /05","Tsughet-Thujpli-Oplohor","Thujpli-Tsughet-Oplohor","missing",,0
1041.00,"06","ICH mm","PG","ICH","mm","mm","","","06","","","","CwSxw - Devil's club - Horsetail","","",13.00,10/11/2000 0:00:00,,1041.00,"ICH mm   /06","","Thujpli-Piceene-Oplohor","missing",,0
1042.00,"07","ICH mm","PG","ICH","mm","mm","","","07","","","","SbPl - Bog-laurel - Sphagnum","","",13.00,10/11/2000 0:00:00,,1042.00,"ICH mm   /07","","","missing",,0
1043.00,"08","ICH mm","PG","ICH","mm","mm","","","08","","","","CwSxw - Skunk cabbage - Sphagnum","","",13.00,10/11/2000 0:00:00,,1043.00,"ICH mm   /08","","","missing",,0
