"ID","SiteSeries","SiteSeriesLongName","SiteSeriesScientificName","Level"
-1184332324,"ICH mw 5 /Ro05","Juniper – Kinnikinnick – Penstemon","Juniperus communis – Arctostaphylos uva-ursi – Penstemon fruticosa",11
-1183579633,"BWBSmk   /Ws14","Mountain alder – Willow – Bluejoint","Alnus incana – Salix sp. – Calamagrostis canadensis",11
-1182998276,"MS  dw   /Wb15","Spruce – Labrador tea – Peat moss","Picea engelmannii x glauca – Rhododendron groenlandicum – Sphagnum spp.",11
-1182742473,"ICH wk 1 /Wm01","Beaked sedge – Water sedge","Carex utriculata – Carex aquatilis",11
-1181172865,"IDF dm 2 /Fl01","Mountain alder – Common horsetail","Alnus incana – Equisetum arvense",11
-1178988174,"SBS dk   /Wf02","Scrub birch – Water sedge","Betula nana – Carex aquatilis",11
-1177987881,"MS  dk   /Vh11","Fireweed – Yarrow – Strawberry","Chamerion angustifolium – Achillea millefolium – Fragaria virginiana",11
-1177672012,"CWH vm 2 /04","CwHw – Sword fern","Thuja plicata – Tsuga heterophylla – Polystichum munitum",11
-1176483679,"CWH mm 2 /03","HwCw – Salal","Tsuga heterophylla – Thuja plicata – Gaultheria shallon",11
-1176425977,"ESSFwcw  /Wa03","Marsh-marigold – Globeflower – Springmoss","Caltha leptosepala – Trollius albiflorus – Philonotis fontana",11
-1175963247,"MS  dm 1 /Wf13","Narrow-leaved cotton-grass – Shore sedge","Eriophorum angustifolium – Carex limosa",11
-1174824664,"BWBSwk 2 /101","SwBl – Huckleberry – Feathermoss","Picea glauca – Abies lasiocarpa – Vaccinium membranaceum – Pleurozium schreberi",11
-1174152720,"ESSFmk   /02a","BlPa – Cladonia; Lithic","Abies lasiocarpa – Pinus albicaulis – Cladonia spp.",11
-1173915235,"ESSFwcw  /Vh02","Valerian – Hellebore – Fireweed","Valeriana sitchensis – Veratrum viride – Chamerion angustifolium",11
-1171886178,"SWB mk   /03","Sw – Juniper – Wildrye","Picea glauca – Juniperus communis – Leymus innovatus",11
-1170104718,"MS  dw   /Vs10.1","Sitka willow – Cow-parsnip – Fireweed","Salix sitchensis – Heracleum maximum – Chamerion angustifolium",11
-1169493818,"ESSFwm 4 /Vs03","Sitka alder – Hellebore","Alnus viridis ssp. sinuata – Veratrum viride",11
-1169208182,"MH  mm 2 /01","HmBa – Blueberry","Tsuga mertensiana – Abies amabilis – Vaccinium alaskense",11
-1168520620,"MH  mm 2 /07","YcHm – Hellebore","Chamaecyparis nootkatensis – Tsuga mertensiana – Veratrum viride",11
-1168170823,"SBS mk 1 /07","Sxw – Oak fern","Picea engelmannii x glauca – Gymnocarpium dryopteris",11
-1167489661,"ICH mk 4 /102","Fd – Snowberry – Oregon-grape","Pseudotsuga menziesii – Symphoricarpos albus – Berberis aquifolium",11
-1164314035,"ESSFwm 3 /Vs02","Sitka alder – Solomon's-seal","Alnus viridis ssp. sinuata – Maianthemum racemosum",11
-1162705580,"MS  dw   /Wf11","Tufted clubrush – Star-moss","Trichophorum cespitosum – Campylium stellatum",11
-1160826661,"SBS vk   /02","Pl – Huckleberry – Velvet-leaved blueberry","Pinus contorta – Vaccinium membranaceum – Vaccinium myrtilloides",11
-1160584438,"IDF xk   /Ro01.1","Selaginella – Bluebunch wheatgrass – Sidewalk moss","Selaginella densa – Pseudoroegneria spicata – Tortula ruralis",11
-1156147273,"SBS mm   /01","Sxw – Falsebox – Knight's plume","Picea engelmannii x glauca – Paxistima myrsinites – Ptilium crista-castrensis",11
-1153203367,"ESSFwh 1 /Fl01","Mountain alder – Common horsetail","Alnus incana – Equisetum arvense",11
-1151545118,"CWH vh 2 /04a","HwSs – Lanky moss; Mineral","Tsuga heterophylla – Picea sitchensis – Rhytidiadelphus loreus",11
-1149745548,"ESSFwk 1 /02","Bl – Huckleberry – Feathermoss","Abies lasiocarpa – Vaccinium membranaceum – Pleurozium schreberi",11
-1148610600,"BWBSwk 3 /111","Sb – Horsetail – Step moss","Picea mariana – Equisetum arvense – Hylocomium splendens",11
-1147016235,"ICH mk 4 /Ws06","Sitka willow – Sitka sedge","Salix sitchensis – Carex sitchensis",11
-1143264201,"ESSFwh 2 /Ro10","Huckleberry – Rock moss – Haircap moss","Vaccinium membranaceum – Racomitrium spp. – Polytrichum sp.",11
-1142826265,"BWBSmk   /104b","Sb – Labrador tea – Step moss; Imperfectly/poorly drained phase","Picea mariana – Rhododendron groenlandicum – Hylocomium splendens",11
-1141255597,"CWH ds 2 /05","Cw – Solomon's-seal","Thuja plicata – Maianthemum racemosum",11
-1139934274,"MS  dk   /Ro05","Juniper – Kinnikinnick – Penstemon","Juniperus communis – Arctostaphylos uva-ursi – Penstemon fruticosa",11
-1139751617,"CWH wh 1 /112","Ss – Lily-of-the-valley ","Picea sitchensis – Maianthemum dilatatum",11
-1139702150,"CMA wh   /Am34","Tufted hairgrass – Calder's lovage","Deschampsia cespitosa – Ligusticum calderi",11
-1135362018,"ESSFdk 2 /Wf03","Water sedge – Peat moss","Carex aquatilis – Sphagnum spp.",11
-1133871923,"ESSFdk 2 /Wf12","Narrow-leaved cotton-grass – Marsh-marigold","Eriophorum angustifolium – Caltha leptosepala",11
-1132975293,"ICH mm   /01","HwCw – Spruce – Step moss","Tsuga heterophylla – Thuja plicata – Picea sp.",11
-1130081257,"IDF dm 2 /Wm06","Great bulrush","Schoenoplectus acutus",11
-1129753177,"ICH mw 2 /Fl01","Mountain alder – Common horsetail","Alnus incana – Equisetum arvense",11
-1129448916,"SBPSmc   /01b","Pl – Feathermoss – Cladina; Submesic","Pinus contorta – Pleurozium schreberi – Cladina spp.",11
-1124143059,"ICH mw 2 /Fl04","Sitka willow – Red-osier dogwood – Horsetail","Salix sitchensis – Cornus sericea – Equisetum arvense",11
-1124108485,"IDF ww   /07","CwSx – Skunk cabbage","Thuja plicata – Picea sp. x Picea sp. – Lysichiton americanus",11
-1122492918,"ESSFdk 2 /Wf13","Narrow-leaved cotton-grass – Shore sedge","Eriophorum angustifolium – Carex limosa",11
-1122420088,"ICH xw   /110","CwHw – Foamflower","Thuja plicata – Tsuga heterophylla – Tiarella trifoliata",11
-1121584724,"ESSFdcw  /Vs10.1","Sitka willow – Cow-parsnip – Fireweed","Salix sitchensis – Heracleum maximum – Chamerion angustifolium",11
-1121011198,"MS  xk   /09","Sxw – Horsetail – Leafy moss","Picea engelmannii x glauca – Equisetum arvense – Rhizomnium spp.",11
-1120632608,"ICH dh   /101","HwCw – Queen's cup – Pipecleaner moss","Tsuga heterophylla – Thuja plicata – Clintonia uniflora – Rhytidiopsis robusta",11
-1119356181,"ESSFwm 4 /Gg14","Idaho fescue – Sulphur buckwheat – Sandwort","Festuca idahoensis – Eriogonum umbellatum – Eremigone capillaris",11
-1118843570,"CWH ws 2 /02","Pl – Kinnikinnick","Pinus contorta – Arctostaphylos uva-ursi",11
-1117994133,"CWH ms 1 /05","HwBa – Queen's cup","Tsuga heterophylla – Abies amabilis – Clintonia uniflora",11
-1115332186,"MS  dw   /Ff01a","Water birch – Red-osier dogwood – Rose","Betula occidentalis – Cornus sericea – Rosa acicularis",11
-1114821286,"ESSFdc 2 /09","Sedge – Sphagnum","Carex spp. – Sphagnum spp.",11
-1113560496,"SBS dw 2 /12","Sb – Buckbean – Peat moss","Picea mariana – Menyanthes trifoliata – Sphagnum spp.",11
-1113092218,"BG  xh 3 /Gg04","Bluebunch wheatgrass – Junegrass – Pussytoes","Pseudoroegneria spicata – Koeleria macrantha – Antennaria sp.",11
-1111096767,"SBS wk 3 /03","SxwFd – Purple peavine","Picea engelmannii x glauca – Pseudotsuga menziesii – Lathyrus nevadensis",11
-1108091875,"CWH vm 2 /12","YcHm – Skunk cabbage","Chamaecyparis nootkatensis – Tsuga mertensiana – Lysichiton americanus",11
-1106947904,"ESSFwmw  /Wf03","Water sedge – Peat moss","Carex aquatilis – Sphagnum spp.",11
-1106855675,"ESSFdc 1 /103","BlPl – Falsebox – Grouseberry","Abies lasiocarpa – Pinus contorta – Paxistima myrsinites – Vaccinium scoparium",11
-1103679851,"SBS mc 2 /01a","Sxw – Huckleberry; Mesic; fine-textured","Picea engelmannii x glauca – Vaccinium membranaceum",11
-1103080412,"CWH ds 2 /10","Act – Willow","Populus trichocarpa – Salix spp.",11
-1099457994,"ESSFwm 3 /Vs13","Huckleberry – Beargrass – Fireweed","Vaccinium membranaceum – Xerophyllum tenax – Chamerion angustifolium",11
-1098237668,"ESSFwmw  /Vh10","Fireweed – Grouseberry","Chamerion angustifolium – Vaccinium scoparium",11
-1096682675,"SBS dk   /Wm02","Swamp horsetail – Beaked sedge","Equisetum fluviatile – Carex utriculata",11
-1095764050,"ESSFwcw  /Vh01","Cow-parsnip – Fireweed – Nettle","Heracleum maximum – Chamerion angustifolium – Urtica dioica",11
-1095551340,"MS  dw   /101","Sxw – Arnica – Pinegrass","Picea engelmannii x glauca – Arnica spp. – Calamagrostis rubescens",11
-1092635490,"ESSFwh 1 /Wm16","Bluejoint – Arrow-leaved groundsel","Calamagrostis canadensis – Senecio triangularis",11
-1089942253,"ESSFwcw  /Vh02.2","Valerian – Showy Sedge – Fireweed","Valeriana sitchensis – Carex spectabilis – Chamerion angustifolium",11
-1089176981,"CWH xm 1 /02","FdPl – Cladina","Pseudotsuga menziesii – Pinus contorta – Cladina spp.",11
-1089171132,"ICH dh   /Gb03","Ninebark – Oceanspray – Bluebunch wheatgrass","Physocarpus malvaceus – Holodiscus discolor – Pseudoroegneria spicata",11
-1087890819,"ESSFmh   /Ro06.1","Juniper – Stonecrop – Sandwort","Juniperus communis – Sedum sp. – Eremogone capillaris",11
-1087360245,"ICH dh   /Ws06","Sitka willow – Sitka sedge","Salix sitchensis – Carex sitchensis",11
-1086950641,"ICH mk 4 /Ws02","Mountain alder – Pink spirea – Sitka sedge","Alnus incana – Spiraea douglasii ssp. menziesii – Carex sitchensis",11
-1084533491,"MS  dc 2 /Wm01","Beaked sedge – Water sedge","Carex utriculata – Carex aquatilis",11
-1084195483,"CWH wh 2 /112b","SsYc – Hellebore – Snake liverwort ; Subhydric phase","Picea sitchensis – Chamaecyparis nootkatensis – Veratrum viride",11
-1082246364,"ESSFwv   /05","Bl – Oak fern – Heron's-bill","Abies lasiocarpa – Gymnocarpium dryopteris – Dicranum spp.",11
-1080972782,"CWH vh 2 /13b","CwSs – Skunk cabbage; Peaty","Thuja plicata – Picea sitchensis – Lysichiton americanus",11
-1080128714,"BWBSmw   /112","AcbSw – Mountain alder – Dogwood","Populus balsamifera – Picea glauca – Alnus incana – Cornus sericea",11
-1080073105,"ESSFdkw  /Gg33","Pinegrass – Yellow penstemon","Calamagrostis canadensis – Penstemon confertus ",11
-1078819344,"ICH mk 5 /101","CwSxw – Falsebox","Thuja Plicata – Picea engelmannii x glauca – Cornus canadensis – Pleurozium schreberi",11
-1078711981,"CWH wm   /07","Act – Willow","Populus trichocarpa – Salix spp.",11
-1078007528,"SBS dk   /53","Mountain alder – Mitrewort","Alnus incana – Mitella nuda",11
-1076984050,"SBS wk 1 /14","Pl – Bog rosemary – Peat moss","Pinus contorta – Andromeda polifolia – Sphagnum spp.",11
-1076503396,"ICH vk 1 /06","CwSxw – Skunk cabbage","Thuja plicata – Picea engelmannii x glauca – Lysichiton americanus",11
-1075288264,"MS  dk   /Fl02","Mountain alder – Red-osier dogwood – Lady fern","Alnus incana – Cornus sericea – Athyrium filix-femina",11
-1074321023,"CWH xm 1 /Wm05","Cattail","Typha latifolia",11
-1072378585,"ESSFwcw  /104","Bl – Mountain-heather","Abies lasiocarpa – Cassiope mertensiana",11
-1070683874,"ESSFwv   /Wf04","Barclay's willow – Water sedge – Glow moss","Salix barclayi – Carex aquatilis – Aulacomnium palustre",11
-1069936982,"ESSFwc 3 /Wf11","Tufted clubrush – Star moss","Trichophorum cespitosum – Campylium stellatum",11
-1068762902,"ICH wk 2 /Wf05","Slender sedge – Common hook moss","Carex lasiocarpa – Drepanocladus aduncus",11
-1068128560,"CWH xm 1 /03","FdHw – Salal","Pseudotsuga menziesii – Tsuga heterophylla – Gaultheria shallon",11
-1067889496,"MS  dm 2 /02","Juniper – Bluebunch wheatgrass","Juniperus communis – Pseudoroegneria spicata",11
-1067824797,"ICH dh   /Rt07.1","Aspen – Juniper – Rocktripe","Populus tremuloides – Juniperus communis –  Umbilicaria sp.",11
-1067687680,"ICH dw 1 /Wm15","Bluejoint – Water sedge","Calamagrostis canadensis – Carex aquatilis",11
-1067413841,"ICH mc 1 /01","Hw – Step moss","Tsuga heterophylla – Hylocomium splendens",11
-1065951133,"ICH mk 4 /Vs01.1","Sitka alder – Lady fern","Alnus viridis ssp. sinuata – Athyrium filix-femina – Dryopteris expansa",11
-1065717272,"ESSFdk 2 /Rt07","Aspen – Juniper – Rocktripe","Populus tremuloides – Juniperus communis –  Umbilicaria sp.",11
-1064886714,"IDF xm   /Wm04","Common spike-rush","Eleocharis palustris",11
-1064518804,"ESSFwc 2 /04","Bl – Rhododendron – Heron's-bill","Abies lasiocarpa – Rhododendron albiflorum – Dicranum spp.",11
-1064440515,"BWBSmw   /Ws15","SwSb – Labrador tea – Glow moss","Picea glauca – Picea mariana – Rhododendron groenlandicum – Aulacomnium palustre",11
-1064308089,"ICH mw 2 /Vs14","Saskatoon – Snowberry – Strawberry","Amelanchier alnifolia – Symphoricarpos albus – Fragaria sp.",11
-1063372364,"MH  whp  /Am33","Arrow-leaved groundsel – Hellebore – Large-awned sedge","Senecio triangularis – Veratrum viride – Carex macrochaeta",11
-1063216250,"ESSFwc 4 /Rt07","Aspen – Juniper – Rocktripe","Populus tremuloides – Juniperus communis –  Umbilicaria sp.",11
-1062246770,"ICH mw 3 /02","Fd – Juniper – Cladina","Pseudotsuga menziesii – Juniperus communis – Cladina spp.",11
-1061676038,"ESSFwm 2 /Vs10.2","Barclay's willow – Cow-parsnip – Fireweed","Salix barclayi – Heracleum maximum – Chamerion angustifolium",11
-1061425951,"ICH xw   /Gg11","Idaho fescue – Bluebunch wheatgrass – Junegrass","Festuca idahoensis – Pseudoroegneria spicata  – Koeleria macrantha",11
-1061156550,"MS  dm 1 /05","Sxw – Trapper's tea – Grouseberry","Picea engelmannii x glauca – Rhododendron neoglandulosum – Vaccinium scoparium",11
-1057987185,"CWH ds 2 /09","Act – Red-osier dogwood","Populus trichocarpa – Cornus sericea",11
-1056207306,"CWH vh 3 /Wb53.2","Shore pine – Yellow-cedar – Tufted clubrush; tall shrub variation","Pinus contorta var. contorta – Chamaecyparis nootkatensis – Trichophorum cespitosum",11
-1055848695,"ESSFwm 4 /Rt01","Rocktripe – Green map","Umbilicaria sp. – Rhizocarpon geographicum",11
-1055497721,"SBS dh 1 /01","SxwFd – Ricegrass","Picea engelmannii x glauca – Pseudotsuga menziesii – Oryzopsis asperifolia",11
-1054767401,"ICH xw  a/Ro05","Juniper – Kinnikinnick – Penstemon","Juniperus communis – Arctostaphylos uva-ursi – Penstemon fruticosa",11
-1054593674,"CWH vh 2 /03","CwYc – Salal","Thuja plicata – Chamaecyparis nootkatensis – Gaultheria shallon – Coptis aspleniifolia",11
-1052349316,"ESSFxc   /01","Bl – Grouseberry – Valerian","Abies lasiocarpa – Vaccinium scoparium – Valeriana sitchensis",11
-1047583823,"ICH mc 2 /01b$Atpw","$At – Pink wintergreen","Populus tremuloides – Pyrola asarifolia",11
-1047180615,"ESSFdk 2 /Vs03","Sitka alder – Hellebore","Alnus viridis ssp. sinuata – Veratrum viride",11
-1047164216,"CWH vh 3 /Wb53","Shore pine – Yellow-cedar – Tufted clubrush","Pinus contorta var. contorta – Chamaecyparis nootkatensis – Trichophorum cespitosum",11
-1046203895,"MH  wh 1 /08","HmYc – Sphagnum","Tsuga mertensiana – Chamaecyparis nootkatensis – Sphagnum spp.",11
-1042497550,"ESSFwc 4 /Vh01","Cow-parsnip – Fireweed – Nettle","Heracleum maximum – Chamerion angustifolium – Urtica dioica",11
-1042149810,"SBS mk 2 /Wm06","Great bulrush","Schoenoplectus acutus",11
-1040012140,"SBS wk 1 /08","Sxw – Devil's club","Picea engelmannii x glauca – Oplopanax horridus",11
-1039474135,"ESSFwh 2 /111","Se – Devil's club – Lady fern","Picea engelmannii – Oplopanax horridus- Athyrium filix-femina ",11
-1035753945,"ESSFdkw  /Vh01","Cow-parsnip – Fireweed – Nettle","Heracleum maximum – Chamerion angustifolium – Urtica dioica",11
-1033888066,"PP  dh 1 /04","FdPy – Ninebark","Pseudotsuga menziesii – Pinus ponderosa – Physocarpus capitatus",11
-1033885314,"CWH xm 1 /05","Cw – Sword fern","Thuja plicata – Polystichum munitum",11
-1033768187,"ICH vc   /02.2","Hw – Step moss; Bl Variation","Tsuga heterophylla – Hylocomium splendens – Abies lasiocarpa",11
-1032752862,"BG  xw 1 /06","Rough fescue – Bluebunch wheatgrass","Festuca campestris – Pseudoroegneria spicata",11
-1032383958,"ESSFdc 1 /Wf01","Water sedge – Beaked sedge","Carex aquatilis – Carex utriculata",11
-1031451131,"SBS wk 1 /09","Sxw – Horsetail","Picea engelmannii x glauca – Equisetum arvense",11
-1030518047,"MS  dk   /111a","SxwBl – Horsetail; Riparian phase","Picea engelmannii x glauca – Abies lasiocarpa –  Equisetum arvense",11
-1030517795,"CWH wm   /05","Ss – Salmonberry","Picea sitchensis – Rubus spectabilis",11
-1027460552,"MS  xv   /Wf09","Few-flowered spike-rush – Hook moss","Eleocharis quinqueflora – Drepanocladus spp.",11
-1027127133,"IDF dk 3 /Wf02","Scrub birch – Water sedge","Betula nana – Carex aquatilis",11
-1026627056,"PP  dh 1 /02","Selaginella – Bluebunch wheatgrass – Blue-eyed Mary","Selaginella densa – Pseudoroegneria spicata – Collinsia parviflora",11
-1026382524,"ESSFdc 1 /Vh02.1","Valerian – Hellebore – Fireweed","Valeriana sitchensis – Veratrum viride – Chamerion angustifolium",11
-1026288546,"CWH wh 1 /105a","CwSs – Sword fern; Colluvial/morainal phase","Thuja plicata – Picea sitchensis – Polystichum munitum",11
-1024185675,"ESSFwh 2 /Vh02","Valerian – Hellebore – Fireweed","Valeriana sitchensis – Veratrum viride – Chamerion angustifolium",11
-1023368762,"CDF mm   /02","FdPl – Arbutus","Pseudotsuga menziesii – Pinus contorta – Arbutus menziesii",11
-1021505018,"MS  dw   /Vh11","Fireweed – Yarrow – Strawberry","Chamerion angustifolium – Achillea millefolium – Fragaria virginiana",11
-1020580929,"ICH mk 4 /110","CwSxw – Oak fern","Thuja plicata – Picea engelmannii x glauca –  Gymnocarpium dryopteris",11
